"","AphiaID_host","scientificname","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","taxon_path"
"4682",252177,"Ascidia samea",252177,"Ascidia samea",1,NA,0,"Animalia|Chordata|Ascidiacea|Phlebobranchia|Ascidiidae|Ascidia|Ascidia samea"
"4683",279925,"Boleophthalmus dussumieri",279925,"Boleophthalmus dussumieri",1,1,1,"Animalia|Chordata|Teleostei|Gobiiformes|Gobiidae|Boleophthalmus|Boleophthalmus dussumieri"
"4684",209215,"Bathygobius fuscus",209215,"Bathygobius fuscus",1,1,1,"Animalia|Chordata|Teleostei|Gobiiformes|Gobiidae|Bathygobius|Bathygobius fuscus"
"4685",126791,"Callionymus filamentosus",126791,"Callionymus filamentosus",1,0,0,"Animalia|Chordata|Teleostei|Callionymiformes|Callionymidae|Callionymus|Callionymus filamentosus"
"4686",1621174,"Nemachilus cristatus",1019168,"Paraschistura cristata",0,0,1,"Animalia|Chordata|Teleostei|Cypriniformes|Nemacheilidae|Nemachilus|Paraschistura cristata"
"4687",220344,"Halieutaea stellata",220344,"Halieutaea stellata",1,0,0,"Animalia|Chordata|Teleostei|Lophiiformes|Ogcocephalidae|Halieutaea|Halieutaea stellata"
"4688",278837,"Centropyge heraldi",278837,"Centropyge heraldi",1,0,0,"Animalia|Chordata|Teleostei|Acanthuriformes|Pomacanthidae|Centropyge|Centropyge heraldi"
"4689",312651,"Centropyge venusta",312651,"Centropyge venusta",1,0,0,"Animalia|Chordata|Teleostei|Acanthuriformes|Pomacanthidae|Centropyge|Centropyge venusta"
"4690",216369,"Turbo marmoratus",216369,"Turbo marmoratus",1,NA,NA,"Animalia|Mollusca|Gastropoda|Trochida|Turbinidae|Turbo|Turbo marmoratus"
"4691",283824,"Pachycerianthus maua",283824,"Pachycerianthus maua",1,NA,NA,"Animalia|Cnidaria|Hexacorallia|Ceriantharia|Cerianthidae|Pachycerianthus|Pachycerianthus maua"
