"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","study_citation"
"6595",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127204,"Taurulus bubalis","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Taurulus | Taurulus bubalis",NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the"
"6596",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127190,"Agonus cataphractus","Animalia | Chordata | Teleostei | Perciformes | Agonidae | Agonus | Agonus cataphractus",NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the"
"6597",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127203,"Myoxocephalus scorpius","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius",NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the"
"6598",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",126433,"Boreogadus saida","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Boreogadus | Boreogadus saida",NA,"Schram, T.A. (1979). The life history of the eye-maggot of the sprat, Lernaeenicus sprattae (Sowerby) (Copepoda, Lernaeoceridae). Sarsia, Bergen 64(4):279-316, figs. 1-31, tabs. 1-12. (21-xii-1979)"
"6599",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",126433,"Boreogadus saida","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Boreogadus | Boreogadus saida",NA,"Froiland, O. (1974). The gill parasite Haemobaphes cyclopterina (Copepoda: Lernaeoceridae) in the Barents Sea. Sarsia 56:123-130, figs. 1-4, tabs. 1-2. (8-vii-1974)"
"6600",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",126433,"Boreogadus saida","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Boreogadus | Boreogadus saida",NA,"Khan, R.A., H. Munehara, K. Ryan & J.W. Lawson. (1997). Influence of Haemobaphes cyclopterina and H. intermedius (Copepoda) on Arctic cod (Boreogadus saida) and tidepool sculpins (Oligocottus maculosus), respectively. Canadian Journal of Zoology 75(8):128"
"6601",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127193,"Artediellus atlanticus","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Artediellus | Artediellus atlanticus",NA,"Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."
"6602",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127118,"Lycodes vahlii","Animalia | Chordata | Teleostei | Perciformes | Zoarcidae | Lycodes | Lycodes vahlii",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6603",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127118,"Lycodes vahlii","Animalia | Chordata | Teleostei | Perciformes | Zoarcidae | Lycodes | Lycodes vahlii",NA,"Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."
"6604",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",126484,"Merluccius merluccius","Animalia | Chordata | Teleostei | Gadiformes | Merlucciidae | Merluccius | Merluccius merluccius",NA,"Kabata, Z. & J.S. Ho. (1981). The origin and dispersal of hake (genus Merluccius: Pisces: Teleostei) as indicated by its copepod parasites. Oceanography and Marine Biology 19:381-404, figs. 1-4."
"6605",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127195,"Artediellus uncinatus","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Artediellus | Artediellus uncinatus",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6606",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",159258,"Lycenchelys verrillii","Animalia | Chordata | Teleostei | Perciformes | Zoarcidae | Lycenchelys | Lycenchelys verrillii",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6607",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127202,"Myoxocephalus scorpioides","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Myoxocephalus | Myoxocephalus scorpioides",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6608",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127139,"Limanda limanda","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Limanda | Limanda limanda",NA,"Begg, G.S. & D.W. Bruno. (1999). The common dab as definitive host for the Pennellid copepods Lernaeocera branchialis and Haemobaphes cyclopterina. Journal of Fish Biology 55(3):655-657. (ix.1999)"
"6609",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",127136,"Glyptocephalus cynoglossus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Glyptocephalus | Glyptocephalus cynoglossus",NA,"Bristow, G.A. & B. Berland. (1988). Haemobaphes cyclopterina (Fabricius, 1780) (Copepoda: Lernaeopodidae): a new host record, Glyptocephalus cynoglossus (L.), with notes on the ecology of host and parasite. Sarsia 73(4):287-290, fig. 1. (22.xii.1988)"
"6610",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",713257,"Myoxocephalus scorpioides","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Myoxocephalus | Myoxocephalus scorpioides",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6611",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","endoparasitic",105820,"Galeorhinus galeus","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Triakidae | Galeorhinus | Galeorhinus galeus",NA,"Koch, W. (2012). Inventory of parasitic copepods and their hosts in the western Wadden Sea in 1968 and 2010. <em>In: NIOZ Koninklijk Nederlands Instituut voor Zeeonderzoek.</em> :6-15."
"6612",135990,"Lernaeenicus gracilis","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus gracilis","adult","ectoparasitic",126810,"Lichia amia","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Lichia | Lichia amia",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6613",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Potter, I.C. & P.N. Claridge. (1985). Seasonal catches, size and meristic data for sprat, Sprattus sprattus, in the Severn Estuary. Journal of the Marine Biological Association of the United Kingdom 65(3):667-675."
"6614",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Schram, T.A. (1991). Les copepodes marins Lernaeenicus sprattae et L. encrasicoli, parasites du sprat.  Eye-maggot Lernaeenicus sprattae and body-maggot L. encrasicoli of the sprat. <em>Fiches d'Identification des Maladies et Parasites des Poissons, Crust"
"6615",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Schram, T.A. (1979). The life history of the eye-maggot of the sprat, Lernaeenicus sprattae (Sowerby) (Copepoda, Lernaeoceridae). Sarsia, Bergen 64(4):279-316, figs. 1-31, tabs. 1-12. (21-xii-1979)"
"6616",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp."
"6617",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6618",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Walter, T., S. Piepiorka & N. Reimann. (2005). Parasitische Ruderfusskrebse-wichtige Schaedlinge an Meeresfischen.  Significant parasitic copepod pests of marine fish. DATZ 58(6): 64-67 (German)"
"6619",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Groenewold, S., R. Berghahn & C.D. Zander. (1996). Parasite communities of four fish species in the Wadden Sea and the role of fish discarded by the shrimp fisheries in parasite transmission. <em>Helgoländer Meeresuntersuchungen.</em> 50(1):69-85."
"6620",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228."
"6621",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",151163,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Anstensrud, M. & T.A. Schram. (1988). Host and site selection by larval stages and adults of the parasitic copepod Lernaeenicus sprattae (Sowerby) (Copepoda, Pennellidae) in the Oslofjord. <em>In: Boxshall, G.A. & H.K. Schminke (eds.). Biology of Copepods"
"6622",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Potter, I.C. & P.N. Claridge. (1985). Seasonal catches, size and meristic data for sprat, Sprattus sprattus, in the Severn Estuary. Journal of the Marine Biological Association of the United Kingdom 65(3):667-675."
"6623",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Schram, T.A. (1991). Les copepodes marins Lernaeenicus sprattae et L. encrasicoli, parasites du sprat.  Eye-maggot Lernaeenicus sprattae and body-maggot L. encrasicoli of the sprat. <em>Fiches d'Identification des Maladies et Parasites des Poissons, Crust"
"6624",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Schram, T.A. (1979). The life history of the eye-maggot of the sprat, Lernaeenicus sprattae (Sowerby) (Copepoda, Lernaeoceridae). Sarsia, Bergen 64(4):279-316, figs. 1-31, tabs. 1-12. (21-xii-1979)"
"6625",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp."
"6626",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6627",135991,"Lernaeenicus sprattae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus sprattae","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,"Walter, T., S. Piepiorka & N. Reimann. (2005). Parasitische Ruderfusskrebse-wichtige Schaedlinge an Meeresfischen.  Significant parasitic copepod pests of marine fish. DATZ 58(6): 64-67 (German)"
