"","...1","name","tiplabel","species","AphiaID"
"5470",5470,5470,"Lutjanus_purpureus","Lutjanus purpureus",276547
"5471",5471,5471,"Lutjanus_peru","Lutjanus peru",276546
"5472",5472,5472,"Lutjanus_vivanus","Lutjanus vivanus",159801
"5473",5473,5473,"Rhomboplites_aurorubens","Rhomboplites aurorubens",159807
"5474",5474,5474,"Ocyurus_chrysurus","Ocyurus chrysurus",159803
"5475",5475,5475,"Lutjanus_buccanella","Lutjanus buccanella",159794
"5476",5476,5476,"Lutjanus_mahogoni","Lutjanus mahogoni",159799
"5477",5477,5477,"Lutjanus_synagris","Lutjanus synagris",159800
"5478",5478,5478,"Lutjanus_analis","Lutjanus analis",159792
"5479",5479,5479,"Lutjanus_novemfasciatus","Lutjanus novemfasciatus",276544
"5480",5480,5480,"Lutjanus_cyanopterus","Lutjanus cyanopterus",159796
"5481",5481,5481,"Lutjanus_colorado","Lutjanus colorado",276529
"5482",5482,5482,"Lutjanus_dentatus","Lutjanus dentatus",276531
"5483",5483,5483,"Lutjanus_argentimaculatus","Lutjanus argentimaculatus",218498
"5484",5484,5484,"Lutjanus_argentiventris","Lutjanus argentiventris",276524
"5485",5485,5485,"Lutjanus_jocu","Lutjanus jocu",159798
"5486",5486,5486,"Lutjanus_griseus","Lutjanus griseus",159797
"5487",5487,5487,"Lutjanus_apodus","Lutjanus apodus",159793
"5488",5488,5488,"Lutjanus_sanguineus","Lutjanus sanguineus",218487
"5489",5489,5489,"Lutjanus_erythropterus","Lutjanus erythropterus",276534
"5490",5490,5490,"Lutjanus_sebae","Lutjanus sebae",218499
"5491",5491,5491,"Lutjanus_adetii","Lutjanus adetii",276519
"5492",5492,5492,"Lutjanus_gibbus","Lutjanus gibbus",218480
"5493",5493,5493,"Lutjanus_malabaricus","Lutjanus malabaricus",218481
"5494",5494,5494,"Pterocaesio_chrysozona","Pterocaesio chrysozona",213662
"5495",5495,5495,"Pterocaesio_trilineata","Pterocaesio trilineata",278946
"5496",5496,5496,"Pterocaesio_digramma","Pterocaesio digramma",213657
"5497",5497,5497,"Pterocaesio_marri","Pterocaesio marri",213661
"5498",5498,5498,"Gymnocaesio_gymnoptera","Gymnocaesio gymnoptera",219998
"5499",5499,5499,"Pterocaesio_pisang","Pterocaesio pisang",213658
"5500",5500,5500,"Dipterygonotus_balteatus","Dipterygonotus balteatus",219997
"5501",5501,5501,"Caesio_xanthonota","Caesio xanthonota",219994
"5502",5502,5502,"Caesio_teres","Caesio teres",219996
"5503",5503,5503,"Pterocaesio_tile","Pterocaesio tile",213656
"5504",5504,5504,"Caesio_varilineata","Caesio varilineata",219988
"5505",5505,5505,"Caesio_caerulaurea","Caesio caerulaurea",219995
"5506",5506,5506,"Caesio_lunaris","Caesio lunaris",219991
"5507",5507,5507,"Macolor_niger","Macolor niger",218501
"5508",5508,5508,"Symphorus_nematophorus","Symphorus nematophorus",282915
"5509",5509,5509,"Symphorichthys_spilurus","Symphorichthys spilurus",282914
"5510",5510,5510,"Pristipomoides_multidens","Pristipomoides multidens",218513
"5511",5511,5511,"Pristipomoides_typus","Pristipomoides typus",218507
"5512",5512,5512,"Pristipomoides_filamentosus","Pristipomoides filamentosus",218511
"5513",5513,5513,"Aphareus_rutilans","Aphareus rutilans",NA
"5514",5514,5514,"Aphareus_furca","Aphareus furca",218470
"5515",5515,5515,"Pristipomoides_sieboldii","Pristipomoides sieboldii",218509
"5516",5516,5516,"Pristipomoides_auricilla","Pristipomoides auricilla",218512
"5517",5517,5517,"Pristipomoides_aquilonaris","Pristipomoides aquilonaris",159805
"5518",5518,5518,"Etelis_coruscans","Etelis coruscans",212544
"5519",5519,5519,"Etelis_oculatus","Etelis oculatus",159789
"5520",5520,5520,"Aprion_virescens","Aprion virescens",212546
"5521",5521,5521,"Paracaesio_xanthura","Paracaesio xanthura",218502
"5522",5522,5522,"Paracaesio_sordida","Paracaesio sordida",218503
"5523",5523,5523,"Apsilus_dentatus","Apsilus dentatus",277617
"5524",5524,5524,"Centropyge_ferrugata","Centropyge ferrugata",278834
"5525",5525,5525,"Centropyge_bispinosa","Centropyge bispinosa",278830
"5526",5526,5526,"Centropyge_multicolor","Centropyge multicolor",278842
"5527",5527,5527,"Centropyge_loriculus","Centropyge loriculus",402161
"5528",5528,5528,"Centropyge_potteri","Centropyge potteri",278848
"5529",5529,5529,"Centropyge_argi","Centropyge argi",278827
"5530",5530,5530,"Centropyge_acanthops","Centropyge acanthops",211775
"5531",5531,5531,"Centropyge_aurantonotus","Centropyge aurantonotus",278829
"5532",5532,5532,"Centropyge_flavicauda","Centropyge flavicauda",211776
"5533",5533,5533,"Genicanthus_melanospilos","Genicanthus melanospilos",279093
"5534",5534,5534,"Genicanthus_caudovittatus","Genicanthus caudovittatus",211794
"5535",5535,5535,"Genicanthus_bellus","Genicanthus bellus",279092
"5536",5536,5536,"Genicanthus_lamarck","Genicanthus lamarck",211793
"5537",5537,5537,"Genicanthus_watanabei","Genicanthus watanabei",279099
"5538",5538,5538,"Apolemichthys_xanthurus","Apolemichthys xanthurus",211789
"5539",5539,5539,"Centropyge_multispinis","Centropyge multispinis",211774
"5540",5540,5540,"Apolemichthys_trimaculatus","Apolemichthys trimaculatus",211787
"5541",5541,5541,"Apolemichthys_kingi","Apolemichthys kingi",211786
"5542",5542,5542,"Centropyge_venusta","Centropyge venusta",312651
"5543",5543,5543,"Paracentropyge_multifasciata","Paracentropyge multifasciata",320012
"5544",5544,5544,"Centropyge_aurantia","Centropyge aurantia",278828
"5545",5545,5545,"Pygoplites_diacanthus","Pygoplites diacanthus",211773
"5546",5546,5546,"Holacanthus_clarionensis","Holacanthus clarionensis",276013
"5547",5547,5547,"Holacanthus_limbaughi","Holacanthus limbaughi",276015
"5548",5548,5548,"Holacanthus_passer","Holacanthus passer",276016
"5549",5549,5549,"Holacanthus_ciliaris","Holacanthus ciliaris",276012
"5550",5550,5550,"Holacanthus_bermudensis","Holacanthus bermudensis",159284
"5551",5551,5551,"Holacanthus_tricolor","Holacanthus tricolor",276017
"5552",5552,5552,"Holacanthus_africanus","Holacanthus africanus",276011
"5553",5553,5553,"Centropyge_bicolor","Centropyge bicolor",211780
"5554",5554,5554,"Centropyge_heraldi","Centropyge heraldi",278837
"5555",5555,5555,"Centropyge_nox","Centropyge nox",278847
"5556",5556,5556,"Centropyge_tibicen","Centropyge tibicen",278851
"5557",5557,5557,"Centropyge_vrolikii","Centropyge vrolikii",278853
"5558",5558,5558,"Centropyge_flavissima","Centropyge flavissima",278836
"5559",5559,5559,"Centropyge_eibli","Centropyge eibli",278833
"5560",5560,5560,"Pomacanthus_semicirculatus","Pomacanthus semicirculatus",220003
"5561",5561,5561,"Pomacanthus_maculosus","Pomacanthus maculosus",220005
"5562",5562,5562,"Pomacanthus_rhomboides","Pomacanthus rhomboides",220000
"5563",5563,5563,"Pomacanthus_chrysurus","Pomacanthus chrysurus",220006
"5564",5564,5564,"Pomacanthus_asfur","Pomacanthus asfur",219999
"5565",5565,5565,"Pomacanthus_imperator","Pomacanthus imperator",220001
"5566",5566,5566,"Pomacanthus_annularis","Pomacanthus annularis",220004
"5567",5567,5567,"Pomacanthus_paru","Pomacanthus paru",276025
"5568",5568,5568,"Pomacanthus_arcuatus","Pomacanthus arcuatus",159287
"5569",5569,5569,"Pomacanthus_zonipectus","Pomacanthus zonipectus",276028
"5570",5570,5570,"Pomacanthus_xanthometopon","Pomacanthus xanthometopon",276027
"5571",5571,5571,"Pomacanthus_sexstriatus","Pomacanthus sexstriatus",276026
"5572",5572,5572,"Pomacanthus_navarchus","Pomacanthus navarchus",276024
"5573",5573,5573,"Chaetodontoplus_septentrionalis","Chaetodontoplus septentrionalis",280124
"5574",5574,5574,"Chaetodontoplus_caeruleopunctatus","Chaetodontoplus caeruleopunctatus",280114
"5575",5575,5575,"Chaetodontoplus_meredithi","Chaetodontoplus meredithi",280120
"5576",5576,5576,"Chaetodontoplus_melanosoma","Chaetodontoplus melanosoma",280119
"5577",5577,5577,"Chaetodontoplus_mesoleucus","Chaetodontoplus mesoleucus",280121
"5578",5578,5578,"Chaetodontoplus_duboulayi","Chaetodontoplus duboulayi",280118
"5579",5579,5579,"Plagiogeneion_rubiginosum","Plagiogeneion rubiginosum",218467
"5580",5580,5580,"Plagiogeneion_macrolepis","Plagiogeneion macrolepis",279326
"5581",5581,5581,"Erythrocles_monodi","Erythrocles monodi",126855
"5582",5582,5582,"Emmelichthys_nitidus_nitidus","Emmelichthys nitidus_nitidus",293589
"5583",5583,5583,"Erythrocles_schlegelii","Erythrocles schlegelii",218466
"5584",5584,5584,"Centrarchops_chapini","Centrarchops chapini",280054
"5585",5585,5585,"Dinoperca_petersi","Dinoperca petersi",220085
"5586",5586,5586,"Monodactylus_falciformis","Monodactylus falciformis",218696
"5587",5587,5587,"Monodactylus_argenteus","Monodactylus argenteus",218695
"5588",5588,5588,"Chaetodon_ulietensis","Chaetodon ulietensis",218717
"5589",5589,5589,"Chaetodon_falcula","Chaetodon falcula",218726
"5590",5590,5590,"Chaetodon_oxycephalus","Chaetodon oxycephalus",218725
"5591",5591,5591,"Chaetodon_lineolatus","Chaetodon lineolatus",218734
"5592",5592,5592,"Chaetodon_semilarvatus","Chaetodon semilarvatus",218742
"5593",5593,5593,"Chaetodon_decussatus","Chaetodon decussatus",273333
"5594",5594,5594,"Chaetodon_auriga","Chaetodon auriga",218730
"5595",5595,5595,"Chaetodon_vagabundus","Chaetodon vagabundus",218754
"5596",5596,5596,"Chaetodon_fasciatus","Chaetodon fasciatus",218737
"5597",5597,5597,"Chaetodon_flavirostris","Chaetodon flavirostris",273337
"5598",5598,5598,"Chaetodon_lunula","Chaetodon lunula",218733
"5599",5599,5599,"Chaetodon_adiergastos","Chaetodon adiergastos",273322
"5600",5600,5600,"Chaetodon_auripes","Chaetodon auripes",273327
"5601",5601,5601,"Chaetodon_wiebeli","Chaetodon wiebeli",273366
"5602",5602,5602,"Chaetodon_collare","Chaetodon collare",273330
"5603",5603,5603,"Chaetodon_rafflesii","Chaetodon rafflesii",273357
"5604",5604,5604,"Chaetodon_melannotus","Chaetodon melannotus",218743
"5605",5605,5605,"Chaetodon_ocellicaudus","Chaetodon ocellicaudus",218756
"5606",5606,5606,"Chaetodon_selene","Chaetodon selene",218749
"5607",5607,5607,"Chaetodon_xanthocephalus","Chaetodon xanthocephalus",218721
"5608",5608,5608,"Chaetodon_ephippium","Chaetodon ephippium",273335
"5609",5609,5609,"Chaetodon_semeion","Chaetodon semeion",273361
"5610",5610,5610,"Chaetodon_capistratus","Chaetodon capistratus",159661
"5611",5611,5611,"Chaetodon_striatus","Chaetodon striatus",159663
"5612",5612,5612,"Chaetodon_ocellatus","Chaetodon ocellatus",159662
"5613",5613,5613,"Chaetodon_bennetti","Chaetodon bennetti",218735
"5614",5614,5614,"Chaetodon_plebeius","Chaetodon plebeius",273354
"5615",5615,5615,"Chaetodon_zanzibarensis","Chaetodon zanzibarensis",273368
"5616",5616,5616,"Chaetodon_speculum","Chaetodon speculum",218740
"5617",5617,5617,"Chaetodon_octofasciatus","Chaetodon octofasciatus",218746
"5618",5618,5618,"Chaetodon_aureofasciatus","Chaetodon aureofasciatus",273326
"5619",5619,5619,"Chaetodon_rainfordi","Chaetodon rainfordi",273358
"5620",5620,5620,"Chaetodon_tricinctus","Chaetodon tricinctus",273365
"5621",5621,5621,"Chaetodon_trifascialis","Chaetodon trifascialis",218719
"5622",5622,5622,"Chaetodon_baronessa","Chaetodon baronessa",273328
"5623",5623,5623,"Chaetodon_larvatus","Chaetodon larvatus",218716
"5624",5624,5624,"Chaetodon_reticulatus","Chaetodon reticulatus",273359
"5625",5625,5625,"Chaetodon_meyeri","Chaetodon meyeri",218752
"5626",5626,5626,"Chaetodon_ornatissimus","Chaetodon ornatissimus",273352
"5627",5627,5627,"Chaetodon_trifasciatus","Chaetodon trifasciatus",218741
"5628",5628,5628,"Chaetodon_austriacus","Chaetodon austriacus",218732
"5629",5629,5629,"Chaetodon_lunulatus","Chaetodon lunulatus",NA
"5630",5630,5630,"Chaetodon_sedentarius","Chaetodon sedentarius",234107
"5631",5631,5631,"Chaetodon_sanctaehelenae","Chaetodon sanctaehelenae",273360
"5632",5632,5632,"Chaetodon_dolosus","Chaetodon dolosus",218728
"5633",5633,5633,"Chaetodon_guentheri","Chaetodon guentheri",273341
"5634",5634,5634,"Chaetodon_miliaris","Chaetodon miliaris",218745
"5635",5635,5635,"Chaetodon_guttatissimus","Chaetodon guttatissimus",218722
"5636",5636,5636,"Chaetodon_punctatofasciatus","Chaetodon punctatofasciatus",273355
"5637",5637,5637,"Chaetodon_pelewensis","Chaetodon pelewensis",273353
"5638",5638,5638,"Chaetodon_multicinctus","Chaetodon multicinctus",273349
"5639",5639,5639,"Chaetodon_quadrimaculatus","Chaetodon quadrimaculatus",273356
"5640",5640,5640,"Chaetodon_citrinellus","Chaetodon citrinellus",218744
"5641",5641,5641,"Chaetodon_blackburnii","Chaetodon blackburnii",218757
"5642",5642,5642,"Chaetodon_madagaskariensis","Chaetodon madagaskariensis",218731
"5643",5643,5643,"Chaetodon_paucifasciatus","Chaetodon paucifasciatus",218747
"5644",5644,5644,"Chaetodon_mertensii","Chaetodon mertensii",273347
"5645",5645,5645,"Chaetodon_xanthurus","Chaetodon xanthurus",273367
"5646",5646,5646,"Chaetodon_mitratus","Chaetodon mitratus",218723
"5647",5647,5647,"Chaetodon_burgessi","Chaetodon burgessi",273329
"5648",5648,5648,"Chaetodon_tinkeri","Chaetodon tinkeri",273363
"5649",5649,5649,"Chaetodon_argentatus","Chaetodon argentatus",273324
"5650",5650,5650,"Chaetodon_fremblii","Chaetodon fremblii",273339
"5651",5651,5651,"Chaetodon_interruptus","Chaetodon interruptus",273344
"5652",5652,5652,"Chaetodon_unimaculatus","Chaetodon unimaculatus",218753
"5653",5653,5653,"Chaetodon_kleinii","Chaetodon kleinii",218738
"5654",5654,5654,"Chaetodon_trichrous","Chaetodon trichrous",273364
"5655",5655,5655,"Chaetodon_robustus","Chaetodon robustus",126837
"5656",5656,5656,"Chaetodon_hoefleri","Chaetodon hoefleri",126836
"5657",5657,5657,"Prognathodes_marcellae","Prognathodes marcellae",126838
"5658",5658,5658,"Prognathodes_aculeatus","Prognathodes aculeatus",273369
"5659",5659,5659,"Prognathodes_falcifer","Prognathodes falcifer",273374
"5660",5660,5660,"Prognathodes_aya","Prognathodes aya",273370
"5661",5661,5661,"Heniochus_singularius","Heniochus singularius",218766
"5662",5662,5662,"Heniochus_monoceros","Heniochus monoceros",218764
"5663",5663,5663,"Heniochus_diphreutes","Heniochus diphreutes",218763
"5664",5664,5664,"Heniochus_acuminatus","Heniochus acuminatus",218765
"5665",5665,5665,"Heniochus_varius","Heniochus varius",276750
"5666",5666,5666,"Heniochus_pleurotaenia","Heniochus pleurotaenia",276749
"5667",5667,5667,"Johnrandallia_nigrirostris","Johnrandallia nigrirostris",281202
"5668",5668,5668,"Heniochus_chrysostomus","Heniochus chrysostomus",276748
"5669",5669,5669,"Hemitaurichthys_zoster","Hemitaurichthys zoster",218762
"5670",5670,5670,"Hemitaurichthys_polylepis","Hemitaurichthys polylepis",277575
"5671",5671,5671,"Hemitaurichthys_thompsoni","Hemitaurichthys thompsoni",277576
"5672",5672,5672,"Forcipiger_flavissimus","Forcipiger flavissimus",218760
"5673",5673,5673,"Forcipiger_longirostris","Forcipiger longirostris",218759
"5674",5674,5674,"Chelmon_marginalis","Chelmon marginalis",278682
"5675",5675,5675,"Chelmon_rostratus","Chelmon rostratus",218758
"5676",5676,5676,"Chelmon_muelleri","Chelmon muelleri",278683
"5677",5677,5677,"Chelmonops_curiosus","Chelmonops curiosus",280141
"5678",5678,5678,"Chelmonops_truncatus","Chelmonops truncatus",280142
"5679",5679,5679,"Coradion_altivelis","Coradion altivelis",280390
"5680",5680,5680,"Coradion_chrysozonus","Coradion chrysozonus",280391
"5681",5681,5681,"Coradion_melanopus","Coradion melanopus",280392
"5682",5682,5682,"Amphichaetodon_howensis","Amphichaetodon howensis",279588
"5683",5683,5683,"Amphichaetodon_melbae","Amphichaetodon melbae",279589
"5684",5684,5684,"Secutor_insidiator","Secutor insidiator",218464
"5685",5685,5685,"Photopectoralis_panayensis","Photopectoralis panayensis",712721
"5686",5686,5686,"Eubleekeria_splendens","Eubleekeria splendens",398527
"5687",5687,5687,"Eubleekeria_jonesi","Eubleekeria jonesi",398524
"5688",5688,5688,"Photopectoralis_bindus","Photopectoralis bindus",398536
"5689",5689,5689,"Aurigequula_fasciata","Aurigequula fasciata",1019864
"5690",5690,5690,"Nuchequula_gerreoides","Nuchequula gerreoides",398531
"5691",5691,5691,"Nuchequula_nuchalis","Nuchequula nuchalis",398535
"5692",5692,5692,"Nuchequula_mannusella","Nuchequula mannusella",398534
"5693",5693,5693,"Nuchequula_blochii","Nuchequula blochii",398529
"5694",5694,5694,"Karalla_daura","Karalla daura",713338
"5695",5695,5695,"Karalla_dussumieri","Karalla dussumieri",713339
"5696",5696,5696,"Equulites_leuciscus","Equulites leuciscus",398520
"5697",5697,5697,"Equulites_elongatus","Equulites elongatus",398517
"5698",5698,5698,"Equulites_rivulatus","Equulites rivulatus",398522
"5699",5699,5699,"Leiognathus_lineolatus","Leiognathus lineolatus",218457
"5700",5700,5700,"Equulites_laterofenestra","Equulites laterofenestra",398519
"5701",5701,5701,"Equulites_stercorarius","Equulites stercorarius",398523
"5702",5702,5702,"Gazza_minuta","Gazza minuta",218451
"5703",5703,5703,"Gazza_achlamys","Gazza achlamys",278576
"5704",5704,5704,"Gazza_squamiventralis","Gazza squamiventralis",278578
"5705",5705,5705,"Gazza_rhombea","Gazza rhombea",278577
"5706",5706,5706,"Secutor_megalolepis","Secutor megalolepis",278411
"5707",5707,5707,"Secutor_hanedai","Secutor hanedai",278408
"5708",5708,5708,"Secutor_ruconius","Secutor ruconius",218463
"5709",5709,5709,"Secutor_indicius","Secutor indicius",278409
"5710",5710,5710,"Leiognathus_robustus","Leiognathus robustus",398528
"5711",5711,5711,"Leiognathus_equulus","Leiognathus equulus",218459
"5712",5712,5712,"Leiognathus_longispinis","Leiognathus longispinis",273621
"5713",5713,5713,"Hapalogenys_dampieriensis","Hapalogenys dampieriensis",390374
"5714",5714,5714,"Hapalogenys_kishinouyei","Hapalogenys kishinouyei",280990
"5715",5715,5715,"Hapalogenys_nigripinnis","Hapalogenys nigripinnis",280993
"5716",5716,5716,"Hapalogenys_analis","Hapalogenys analis",280989
"5717",5717,5717,"Lobotes_pacificus","Lobotes pacificus",1621602
"5718",5718,5718,"Lobotes_surinamensis","Lobotes surinamensis",126973
"5719",5719,5719,"Diplodus_noct","Diplodus noct",218602
"5720",5720,5720,"Diplodus_sargus_sargus","Diplodus sargus_sargus",223863
"5721",5721,5721,"Diplodus_sargus_kotschyi","Diplodus sargus_kotschyi",293582
"5722",5722,5722,"Diplodus_sargus_cadenati","Diplodus sargus_cadenati",238710
"5723",5723,5723,"Diplodus_holbrookii","Diplodus holbrookii",273972
"5724",5724,5724,"Diplodus_bermudensis","Diplodus bermudensis",273969
"5725",5725,5725,"Diplodus_argenteus_argenteus","Diplodus argenteus_argenteus",273968
"5726",5726,5726,"Diplodus_cervinus_cervinus","Diplodus cervinus_cervinus",236470
"5727",5727,5727,"Diplodus_fasciatus","Diplodus fasciatus",273971
"5728",5728,5728,"Diplodus_puntazzo","Diplodus puntazzo",127052
"5729",5729,5729,"Diplodus_annularis","Diplodus annularis",127049
"5730",5730,5730,"Diplodus_bellottii","Diplodus bellottii",127050
"5731",5731,5731,"Diplodus_prayensis","Diplodus prayensis",273973
"5732",5732,5732,"Diplodus_vulgaris","Diplodus vulgaris",127054
"5733",5733,5733,"Acanthopagrus_australis","Acanthopagrus australis",279070
"5734",5734,5734,"Acanthopagrus_butcheri","Acanthopagrus butcheri",279071
"5735",5735,5735,"Acanthopagrus_chinshira","Acanthopagrus chinshira",398543
"5736",5736,5736,"Acanthopagrus_schlegelii_schlegelii","Acanthopagrus schlegelii_schlegelii",279073
"5737",5737,5737,"Acanthopagrus_sivicolus","Acanthopagrus sivicolus",279074
"5738",5738,5738,"Acanthopagrus_latus","Acanthopagrus latus",218587
"5739",5739,5739,"Sparidentex_hasta","Sparidentex hasta",218626
"5740",5740,5740,"Acanthopagrus_berda","Acanthopagrus berda",218588
"5741",5741,5741,"Acanthopagrus_pacificus","Acanthopagrus pacificus",712728
"5742",5742,5742,"Acanthopagrus_taiwanensis","Acanthopagrus taiwanensis",279075
