valid_AphiaID,target_taxon_name,target_taxon_path,isMarine,isBrackish,isFreshwater
150637,Eutrigla gurnardus,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Eutrigla|Eutrigla gurnardus,1,1,0
105814,Scyliorhinus canicula,Animalia|Chordata|Elasmobranchii|Carcharhiniformes|Scyliorhinidae|Scyliorhinus|Scyliorhinus canicula,1,0,0
127259,Chelidonichthys cuculus,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Aspitrigla|Chelidonichthys cuculus,1,0,0
218120,Chelidonichthys capensis,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigla|Chelidonichthys capensis,1,0,0
127248,Scorpaena scrofa,Animalia|Chordata|Teleostei|Perciformes|Scorpaenidae|Scorpaena|Scorpaena scrofa,1,1,0
127049,Diplodus annularis,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Diplodus|Diplodus annularis,1,1,0
218094,Scorpaenodes guamensis,Animalia|Chordata|Teleostei|Perciformes|Scorpaenidae|Scorpaena|Scorpaenodes guamensis,1,0,0
218094,Scorpaenodes guamensis,Animalia|Chordata|Teleostei|Perciformes|Scorpaenidae|Scorpaenodes|Scorpaenodes guamensis,1,0,0
274681,Pontinus accraensis,Animalia|Chordata|Teleostei|Perciformes|Scorpaenidae|Pontinus|Pontinus accraensis,1,0,0
126736,Osmerus eperlanus,Animalia|Chordata|Teleostei|Osmeriformes|Osmeridae|Osmerus|Osmerus eperlanus,1,1,1
154321,Leucaspius delineatus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Leucaspius|Leucaspius delineatus,0,1,1
154343,Tinca tinca,Animalia|Chordata|Teleostei|Cypriniformes|Tincidae|Tinca|Tinca tinca,0,1,1
154613,Rhodeus sericeus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Rhodeus|Rhodeus sericeus,0,0,1
293534,Acanthopagrus schlegelii,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Acanthopagrus|Acanthopagrus schlegelii,1,1,0
154316,Gobio gobio,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Gobio|Gobio gobio,0,1,1
279859,Ballerus ballerus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Abramis|Ballerus ballerus,0,1,1
154297,Carassius carassius,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Carassius|Carassius carassius,0,1,1
298275,Squalidus chankaensis,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Squalidus|Squalidus chankaensis,0,0,1
281021,Hemiculter leucisculus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Hemiculter|Hemiculter leucisculus,0,1,1
154281,Abramis brama,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Abramis|Abramis brama,0,1,1
154333,Rutilus rutilus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Leuciscus|Rutilus rutilus,0,1,1
151353,Perca fluviatilis,Animalia|Chordata|Teleostei|Perciformes|Percidae|Perca|Perca fluviatilis,0,1,1
154333,Rutilus rutilus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Rutilus|Rutilus rutilus,0,1,1
1026693,Leuciscus waleckii,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Leuciscus|Leuciscus waleckii,0,0,1
465541,Pseudorasbora parva,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Pseudorasbora|Pseudorasbora parva,0,1,1
154298,Carassius auratus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Carassius|Carassius auratus,0,1,1
154582,Cyprinus carpio,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Cyprinus|Cyprinus carpio,0,1,1
154319,Hypophthalmichthys molitrix,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Hypophthalmichthys|Hypophthalmichthys molitrix,0,1,1
1023018,Pseudaspius leptocephalus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Pseudaspius|Pseudaspius leptocephalus,0,0,1
298273,Saurogobio dabryi,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Saurogobio|Saurogobio dabryi,0,1,1
1016070,Gobio soldatovi,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Gobio|Gobio soldatovi,0,0,1
1022039,Elopichthys bambusa,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Elopichthys|Elopichthys bambusa,0,0,1
1020685,Aphyocypris chinensis,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Aphyocypris|Aphyocypris chinensis,0,0,1
1021471,Culter alburnus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Culter|Culter alburnus,0,0,1
1014993,Hemibarbus maculatus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Hemibarbus|Hemibarbus maculatus,0,0,1
1022003,Opsariichthys uncirostris,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Opsariichthys|Opsariichthys uncirostris,0,0,1
1013562,Parabramis pekinensis,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Parabramis|Parabramis pekinensis,0,1,1
1022007,Tachysurus fulvidraco,Animalia|Chordata|Teleostei|Siluriformes|Bagridae|Pseudobagrus|Tachysurus fulvidraco,0,0,1
991279,Misgurnus anguillicaudatus,Animalia|Chordata|Teleostei|Cypriniformes|Cobitidae|Misgurnus|Misgurnus anguillicaudatus,0,1,1
1015911,Xenocypris macrolepis,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Xenocypris|Xenocypris macrolepis,0,0,1
154285,Alburnus alburnus,Animalia|Chordata|Teleostei|Cypriniformes|Cyprinidae|Alburnus|Alburnus alburnus,0,1,1
127182,Oncorhynchus gorbuscha,Animalia|Chordata|Teleostei|Salmoniformes|Salmonidae|Oncorhynchus|Oncorhynchus gorbuscha,1,1,1
126281,Anguilla anguilla,Animalia|Chordata|Teleostei|Anguilliformes|Anguillidae|Anguilla|Anguilla anguilla,1,1,1
126916,Neogobius melanostomus,Animalia|Chordata|Teleostei|Gobiiformes|Gobiidae|Neogobius|Neogobius melanostomus,1,1,1
126281,Anguilla anguilla,Animalia|Chordata|Teleostei|Anguilliformes|Anguillidae|Anguilla|Anguilla anguilla,1,1,1
159703,Chaetodipterus faber,Animalia|Chordata|Teleostei|Acanthuriformes|Ephippidae|Chaetodipterus|Chaetodipterus faber,1,1,0
126983,Mugil cephalus,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Mugil|Mugil cephalus,1,1,1
273660,Mugil trichodon,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Mugil|Mugil trichodon,1,1,1
159322,Leiostomus xanthurus,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sciaenidae|Leiostomus|Leiostomus xanthurus,1,1,0
159416,Mugil curema,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Mugil|Mugil curema,1,1,1
280461,Cymatogaster aggregata,Animalia|Chordata|Teleostei|Ovalentaria incertae sedis|Embiotocidae|Cymatogaster|Cymatogaster aggregata,1,1,0
279070,Acanthopagrus australis,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Acanthopagrus|Acanthopagrus australis,1,1,0
218588,Acanthopagrus berda,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Acanthopagrus|Acanthopagrus berda,1,1,1
279071,Acanthopagrus butcheri,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Acanthopagrus|Acanthopagrus butcheri,1,1,1
276030,Fundulus grandis,Animalia|Chordata|Teleostei|Cyprinodontiformes|Fundulidae|Fundulus|Fundulus grandis,0,1,1
159249,Lagodon rhomboides,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Lagodon|Lagodon rhomboides,1,1,1
1042843,Gracilimugil argenteus,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Liza|Gracilimugil argenteus,1,1,1
1042879,Osteomugil cunnesius,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Mugil|Osteomugil cunnesius,1,1,1
126415,Alosa fallax,Animalia|Chordata|Teleostei|Clupeiformes|Alosidae|Alosa|Alosa fallax,1,1,1
1022846,Lepomis macrochirus,Animalia|Chordata|Teleostei|Centrarchiformes|Centrarchidae|Lepomis|Lepomis macrochirus,0,0,1
1042661,Lepomis microlophus,Animalia|Chordata|Teleostei|Centrarchiformes|Centrarchidae|Lepomis|Lepomis microlophus,0,0,1
126977,Chelon labrosus,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Chelon|Chelon labrosus,1,1,1
1044127,Chelon auratus,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Liza|Chelon auratus,1,1,1
1042830,Chelon ramada,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Liza|Chelon ramada,1,1,1
1042832,Chelon saliens,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Liza|Chelon saliens,1,1,0
159296,Fundulus diaphanus,Animalia|Chordata|Teleostei|Cyprinodontiformes|Fundulidae|Fundulus|Fundulus diaphanus,0,1,1
322094,Trachystoma petardi,Animalia|Chordata|Teleostei|Mugiliformes|Mugilidae|Trachystoma|Trachystoma petardi,1,1,1
151295,Micropterus salmoides,Animalia|Chordata|Teleostei|Centrarchiformes|Centrarchidae|Micropterus|Micropterus salmoides,0,0,1
159285,Cyprinodon variegatus,Animalia|Chordata|Teleostei|Cyprinodontiformes|Cyprinodontidae|Cyprinodon|Cyprinodon variegatus,1,1,1
