"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation"
"364",351638,"Ergasilus wareaglei","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus wareaglei","adult","ectoparasitic",1022874,"Hypentelium nigricans","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Hypentelium | Hypentelium nigricans",NA,NA,NA,"Johnson, S.K. (1971). Ergasilus wareaglei sp. n. (Copepoda: Cyclopoida) from North American catostomid fishes. Journal of the Alabama Academy of Science 42(4):243-247, figs. 1-9. (x-1971)"
"365",351638,"Ergasilus wareaglei","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus wareaglei","adult","ectoparasitic",1214760,"Hypentelium etowanum","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Hypentelium | Hypentelium etowanum",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"366",351641,"Ergasilus xinjiangensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus xinjiangensis","adult","ectoparasitic",1014310,"Schizothorax argentatus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Schizothorax | Schizothorax argentatus",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1985). Two new species of Ergasilidae (parasitic Copepoda) from China. Zoological Research 6(3):271-275. (Chinese with English summary.)"
"367",353501,"Miracetyma etimaruya","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma etimaruya","adult","ectoparasitic",874267,"Curimata cyprinoides","Animalia | Chordata | Teleostei | Characiformes | Curimatidae | Curimata | Curimata cyprinoides",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"368",353501,"Miracetyma etimaruya","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma etimaruya","adult","ectoparasitic",874267,"Curimata cyprinoides","Animalia | Chordata | Teleostei | Characiformes | Curimatidae | Curimata | Curimata cyprinoides",NA,NA,NA,"Malta, J.C.O. (1993). Miracetyma etimaruya gen. et sp.n. (Copepoda, Poecilostomatoida, Ergasilidae) from freshwater fishes of the Brazilian Amazon. Acta Amazonica 23(1):49-57."
"369",353502,"Miracetyma kawa","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma kawa","adult","ectoparasitic",1021215,"Rhaphiodon vulpinus","Animalia | Chordata | Teleostei | Characiformes | Cynodontidae | Rhaphiodon | Rhaphiodon vulpinus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"370",353502,"Miracetyma kawa","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma kawa","adult","ectoparasitic",1021215,"Rhaphiodon vulpinus","Animalia | Chordata | Teleostei | Characiformes | Cynodontidae | Rhaphiodon | Rhaphiodon vulpinus",NA,NA,NA,"Malta, J.C.O. (1994). Miracetyma kawa sp. nov. (Copepoda, Poecilostomatoida, Ergasilidae) dos peixes de água doce da Amazônia brasileira. Acta Amazonica 23(2-3):251-259. (For 1993; published vii.1994.)"
"371",353503,"Miracetyma piraya","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma piraya","adult","ectoparasitic",1018170,"Pygocentrus nattereri","Animalia | Chordata | Teleostei | Characiformes | Serrasalmidae | Pygocentrus | Pygocentrus nattereri",NA,NA,NA,"Malta, J.C.O. (1994). Miracetyma kawa sp. nov. (Copepoda, Poecilostomatoida, Ergasilidae) dos peixes de água doce da Amazônia brasileira. Acta Amazonica 23(2-3):251-259. (For 1993; published vii.1994.)"
"372",353503,"Miracetyma piraya","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Miracetyma | Miracetyma piraya","adult","ectoparasitic",1018170,"Pygocentrus nattereri","Animalia | Chordata | Teleostei | Characiformes | Serrasalmidae | Pygocentrus | Pygocentrus nattereri",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"373",351927,"Gamidactylus jaraquensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Gamidactylus | Gamidactylus jaraquensis","adult","ectoparasitic",1018426,"Semaprochilodus insignis","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Semaprochilodus | Semaprochilodus insignis",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1984). The parasitic crustaceans of fishes from the Brazilian Amazon, 13, Gamidactylus jaraquensis gen. et sp. nov. (Copepoda: Poecilostomatoida: Vaigamidae) from the nasal fossae of  Semaprochilodus insignis (Schomburgk). A"
"374",351927,"Gamidactylus jaraquensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Gamidactylus | Gamidactylus jaraquensis","adult","ectoparasitic",1018426,"Semaprochilodus insignis","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Semaprochilodus | Semaprochilodus insignis",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"375",351928,"Gamispatulus schizodontis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Gamispatulus | Gamispatulus schizodontis","adult","ectoparasitic",1022675,"Schizodon fasciatus","Animalia | Chordata | Teleostei | Characiformes | Anostomidae | Schizodon | Schizodon fasciatus",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1984). The parasitic crustaceans of fishes from the Brazilian Amazon, 15., Gamispatulus schizodontis gen. et sp. nov. (Copepoda: Poecilostomatoida: Vaigamidae) from the nasal fossae of  Schizodon fasciatus Agassiz. Amazonian"
"376",157747,"Ergasilus labracis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus labracis","adult","ectoparasitic",1383216,"Labidesthes vanhyningi","Animalia | Chordata | Teleostei | Atheriniformes | Atherinopsidae | Labidesthes | Labidesthes vanhyningi",NA,NA,NA,"McAllister, C.T. & D.G. Cloutman (2016). Parasites of brook silversides, Labidesthes sicculus, and golden silversides, L. vanhyningi (Atheriniformes: Atherinopsidae), from Arkansas and Oklahoma, USA. <em>Comparative Parasitology</em>. 83(2):250-254. JUL 2"
"377",157748,"Ergasilus manicatus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus manicatus","adult","ectoparasitic",159991,"Erimyzon sucetta","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Erimyzon | Erimyzon sucetta",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"378",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1026693,"Leuciscus waleckii","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Leuciscus | Leuciscus waleckii",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"379",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1023018,"Pseudaspius leptocephalus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Pseudaspius | Pseudaspius leptocephalus",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"380",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1016070,"Gobio soldatovi","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Gobio | Gobio soldatovi",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"381",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1022039,"Elopichthys bambusa","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Elopichthys | Elopichthys bambusa",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"382",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",154613,"Rhodeus sericeus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Rhodeus | Rhodeus sericeus",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"383",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1020685,"Aphyocypris chinensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Aphyocypris | Aphyocypris chinensis",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"384",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1021471,"Culter alburnus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Culter | Culter alburnus",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"385",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1014993,"Hemibarbus maculatus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Hemibarbus | Hemibarbus maculatus",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"386",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1022003,"Opsariichthys uncirostris","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Opsariichthys | Opsariichthys uncirostris",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"387",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",1015911,"Xenocypris macrolepis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Xenocypris | Xenocypris macrolepis",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"388",128824,"Ergasilus briani","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus briani","adult","ectoparasitic",298275,"Squalidus chankaensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Squalidus | Squalidus chankaensis",NA,NA,NA,"Kim, I.H. (2014). Arthropoda, Maxillopoda, Copepoda, Cyclopoida : Fish-Parasitic Cyclopoid Copepods. <em>Invertebrate Fauna of Korea, National Institute of Biological Resources, Ministry of Environment(Korea).</em> 21(37):226 pp."
"389",128826,"Ergasilus lizae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lizae","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Kelly, H.D. & R. Allison. (1965). Obervations of the infestation of a freshwater fish population by a marine copepod (Ergasilus lizae Kroyer, 1863). Proceedings of a Conference of the Southeastern Association of Game and Fish Commissioners 16:236-239, tab"
"390",128826,"Ergasilus lizae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lizae","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"391",128826,"Ergasilus lizae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lizae","adult","ectoparasitic",1042661,"Lepomis microlophus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis microlophus",NA,NA,NA,"Kelly, H.D. & R. Allison. (1965). Obervations of the infestation of a freshwater fish population by a marine copepod (Ergasilus lizae Kroyer, 1863). Proceedings of a Conference of the Southeastern Association of Game and Fish Commissioners 16:236-239, tab"
"392",128826,"Ergasilus lizae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lizae","adult","ectoparasitic",151295,"Micropterus salmoides","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus salmoides",NA,NA,NA,"Kelly, H.D. & R. Allison. (1965). Obervations of the infestation of a freshwater fish population by a marine copepod (Ergasilus lizae Kroyer, 1863). Proceedings of a Conference of the Southeastern Association of Game and Fish Commissioners 16:236-239, tab"
"393",128828,"Ergasilus sieboldi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus sieboldi","adult","ectoparasitic",1044805,"Lepomis gulosus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis gulosus",NA,NA,NA,"Piasecki, W. & M. Falandysz. (1994). Preliminary survey on parasite fauna of pumpkinseed sunfish, Lepomis gibbosus (Linnaeus, 1758) (Pisces, Teleostei, Centrarchidae) from warm-water discharge canal of the 'Pomorzany' Power Plant in Szczecin, Poland. Acta"
"394",128828,"Ergasilus sieboldi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus sieboldi","adult","ectoparasitic",1016070,"Gobio soldatovi","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Gobio | Gobio soldatovi",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"395",128828,"Ergasilus sieboldi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus sieboldi","adult","ectoparasitic",1026693,"Leuciscus waleckii","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Leuciscus | Leuciscus waleckii",NA,NA,NA,"Dogiel, V.A. ( Dogel') & A.K. Akhmerov. (1952). Paraziticheskie rakoobrazhnye ryb Amura. Parasitic Crustacea of fishes in the Amur River. <em>Uchenye Zapiski Leningrad Gosudarstvennogo Pedagogicheskogo Instituta.</em> 141, Biol., 28, Zool.: 268-294, figs."
"396",128828,"Ergasilus sieboldi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus sieboldi","adult","ectoparasitic",1023011,"Coregonus wartmanni","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Coregonus | Coregonus wartmanni",NA,NA,NA,"Kritscher, E. (1990). Biologische und parasitologische Untersuchungen an Coregonus wartmanni (Bloch, 1782) (Pisces, Salmonidae) aus dem Mondsee (Oberösterreich). Annalen des Naturhistorischen Museums in Wien, Serie B, Botanik und Zoologie 91:225-241."
"397",128828,"Ergasilus sieboldi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus sieboldi","adult","ectoparasitic",1012174,"Carasobarbus luteus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Carasobarbus | Carasobarbus luteus",NA,NA,NA,"Ali, N.M., A.R. Al-Jafery & K.N. Abdul-Ameer. (1987). Parasitic fauna of freshwater fishes in Diyala River, Iraq. Journal of Biological Sciences Research, Baghdad 18(1):163-181. (Arabic summary.)"
"398",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1018603,"Anabarilius andersoni","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Anabarilius | Anabarilius andersoni",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1983). The distribution of parasitic Copepoda in Yunnan, China, with descriptions of four new species. Acta Zootaxonomica Sinica 8(4):354-365, figs. 1-36, tab. 1. (x-1983, Chinese with English summary)."
"399",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1012397,"Anabarilius maculatus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Anabarilius | Anabarilius maculatus",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1983). The distribution of parasitic Copepoda in Yunnan, China, with descriptions of four new species. Acta Zootaxonomica Sinica 8(4):354-365, figs. 1-36, tab. 1. (x-1983, Chinese with English summary)."
"400",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1012398,"Anabarilius songmingensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Anabarilius | Anabarilius songmingensis",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1983). The distribution of parasitic Copepoda in Yunnan, China, with descriptions of four new species. Acta Zootaxonomica Sinica 8(4):354-365, figs. 1-36, tab. 1. (x-1983, Chinese with English summary)."
"401",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1015822,"Megalobrama terminalis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Megalobrama | Megalobrama terminalis",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1983). The distribution of parasitic Copepoda in Yunnan, China, with descriptions of four new species. Acta Zootaxonomica Sinica 8(4):354-365, figs. 1-36, tab. 1. (x-1983, Chinese with English summary)."
"402",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Urawa, S., K. Muroga & S. Kasahara. (1980). Naupliar development of Neoergasilus japonicus (Copepoda: Ergasilidae). Bulletin of the Japanese Society of Scientific Fisheries (= Nippon Suisan Gakkaishi) 46(8):941-947. (viii-1980)"
"403",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"404",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Truong, T.N. (2011). Catfish (Ictalurus punctatus), Blue Catfish (Ictalurus furcatus), and C×B Hybrid Catfish (Female Ictalurus punctatus × Male Ictalurus furcatus) in Earthen Pond Aquaculture. <em>M.Sc. Thesis, Auburn University, Auburn, Alabama, USA.</e"
"405",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"406",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"407",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",151295,"Micropterus salmoides","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus salmoides",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"408",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"409",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1022845,"Lepomis cyanellus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis cyanellus",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"410",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",567543,"Pimephales promelas","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Pimephales | Pimephales promelas",NA,NA,NA,"Hudson, P.L. & C.A. Bowen II. (2002). First record of Neoergasilus japonicus (Poecilostomatoida: Ergasilidae), a parasitic copepod new to the laurentian Great Lakes. Journal of Parasitology 88(4): 657-663."
"411",128829,"Neoergasilus japonicus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Neoergasilus | Neoergasilus japonicus","adult","ectoparasitic",1014993,"Hemibarbus maculatus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Hemibarbus | Hemibarbus maculatus",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"412",128831,"Paraergasilus longidigitus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Paraergasilus | Paraergasilus longidigitus","adult","ectoparasitic",1022003,"Opsariichthys uncirostris","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Opsariichthys | Opsariichthys uncirostris",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
"413",128831,"Paraergasilus longidigitus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Paraergasilus | Paraergasilus longidigitus","adult","ectoparasitic",1015911,"Xenocypris macrolepis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Xenocypris | Xenocypris macrolepis",NA,NA,NA,"Yin, W.Y. (1962). Parasitic copepods and Branchiura of fresh-water fishes from north-east China and Inner Mongolia. <em>Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao.</em> 9(1):31-46, figs. 1-8, pl. 1. (ix-1962, Chinese with English summary)."
