source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path,study_citation
AphiaID:348548,Acontiophorus brevifurcatus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Acontiophorus | Acontiophorus brevifurcatus,adult,ectoparasitic,AphiaID:AphiaID:348548,Halichondria (Halichondria) cartilaginea,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Acontiophorus  |  Acontiophorus brevifurcatus,"Stock, J.H. (1966). Cyclopoida siphonostoma from Mauritius (Crustacea, Copepoda). Beaufortia 13(159):145-194, figs. 1-26. (29-iv-1966)"
AphiaID:348572,Aethon garricki,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon garricki,adult,ectoparasitic,AphiaID:AphiaID:348572,Nemadactylus macropterus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon garricki,"Hewitt, G.C. & P.M. Hine. (1972). Checklist of parasites of New Zealand fishes and of their hosts. New Zealand Journal of Marine and Freshwater Research 6(1-2):69-114. (vi-1972)"
AphiaID:348572,Aethon garricki,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon garricki,adult,ectoparasitic,AphiaID:AphiaID:348572,Nemadactylus macropterus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon garricki,"Hewitt, G.C. (1968). Some New Zealand parasitic Copepoda of the family Anthosomidae. Zoology Publications from Victoria University of Wellington 47:1-31, figs. 1-101. (x-1968)"
AphiaID:348572,Aethon garricki,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon garricki,adult,ectoparasitic,AphiaID:AphiaID:348572,Nemadactylus macropterus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon garricki,"Boxshall, G.A., J.P. Bernot, D.P. Barton, B.K. Diggles, R.Q. Yong, T. Atkinson-Coyle & K.S. Hutson. (2020). Parasitic copepods of the family Lernanthropidae Kabata, 1979 (Copepoda: Siphonostomatoida) from Australian fishes, with descriptions of seven new"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Nemadactylus valenciennesi,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Boxshall, G.A., J.P. Bernot, D.P. Barton, B.K. Diggles, R.Q. Yong, T. Atkinson-Coyle & K.S. Hutson. (2020). Parasitic copepods of the family Lernanthropidae Kabata, 1979 (Copepoda: Siphonostomatoida) from Australian fishes, with descriptions of seven new"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Latridopsis ciliaris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Rohde, K., F. Roubal & G.C. Hewitt. (1980). Ectoparasitic Monogenea, Digenea, and Copepoda from the gills of some marine fishes of New Caledonia and New Zealand. <em>New Zealand Journal of Marine and Freshwater Research.</em> 14(1):1-13, figs.1-7, tabs.1-"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Nemadactylus macropterus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Boxshall, G.A. (1989). Parasitic copepods of fishes: a new genus of the Hatschekiidae from New Caledonia, and new records of the Pennellidae, Sphyriidae and Lernanthropidae from the South Atlantic and South Pacific. Systematic Parasitology 13(3):201-222,"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Latridopsis ciliaris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Boxshall, G.A. (1989). Parasitic copepods of fishes: a new genus of the Hatschekiidae from New Caledonia, and new records of the Pennellidae, Sphyriidae and Lernanthropidae from the South Atlantic and South Pacific. Systematic Parasitology 13(3):201-222,"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Latridopsis ciliaris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Hewitt, G.C. (1968). Some New Zealand parasitic Copepoda of the family Anthosomidae. Zoology Publications from Victoria University of Wellington 47:1-31, figs. 1-101. (x-1968)"
AphiaID:348573,Aethon morelandi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Aethon | Aethon morelandi,adult,ectoparasitic,AphiaID:AphiaID:348573,Latridopsis ciliaris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Aethon  |  Aethon morelandi,"Hewitt, G.C. & P.M. Hine. (1972). Checklist of parasites of New Zealand fishes and of their hosts. New Zealand Journal of Marine and Freshwater Research 6(1-2):69-114. (vi-1972)"
AphiaID:348608,Alebion elegans,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Alebion | Alebion elegans,adult,ectoparasitic,AphiaID:AphiaID:348608,Sphyrna tudes,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Alebion  |  Alebion elegans,"Vaissière, R. (1959). Parasites de poissons de mer ouest-africains récoltés par J. Cadenat. II. Copépodes. Copépodes caligides. Première note: Les Euryphorinae. Bulletin de l'Institut Français d'Afrique Noire (A)21:534-553, figs. 1-7. (iv-1959)"
AphiaID:348608,Alebion elegans,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Alebion | Alebion elegans,adult,ectoparasitic,AphiaID:AphiaID:348608,Carcharhinus brevipinna,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Alebion  |  Alebion elegans,"Vaissière, R. (1959). Parasites de poissons de mer ouest-africains récoltés par J. Cadenat. II. Copépodes. Copépodes caligides. Première note: Les Euryphorinae. Bulletin de l'Institut Français d'Afrique Noire (A)21:534-553, figs. 1-7. (iv-1959)"
AphiaID:348613,Alebion pacificus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Alebion | Alebion pacificus,adult,ectoparasitic,AphiaID:AphiaID:348613,Carcharhinus galapagensis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Alebion  |  Alebion pacificus,"Cressey, R.F. (1972). Revision of the genus Alebion (Copepoda: Caligoida). <em>Smithsonian Contributions to Zoology.</em> 123:1-29, figs. 1-132. (24-v-1972)."
AphiaID:348695,Amonardia pentasetosa,Animalia | Arthropoda | Copepoda | Harpacticoida | Miraciidae | Amonardia | Amonardia pentasetosa,adult,ectoparasitic,AphiaID:AphiaID:348695,Loxechinus albus,Animalia  |  Arthropoda  |  Copepoda  |  Harpacticoida  |  Miraciidae  |  Amonardia  |  Amonardia pentasetosa,"Huys, R. (1988). On the identity of the Namakosiramiidae Ho & Perkins 1977 (Crustacea, Copepoda), including a review of harpacticoid associates of Echinodermata. <em>Journal of Natural History.</em> 22(6): 1517-1532."
AphiaID:348784,Anaclavella filifera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Anaclavella | Anaclavella filifera,adult,ectoparasitic,AphiaID:AphiaID:348784,Antigonia rhomboidea,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Anaclavella  |  Anaclavella filifera,"Kabata, Z. (1992). Copepoda parasitic on Australian fishes. XIV. An assemblage of bathypelagic species. <em>Journal of Natural History, London.</em> 26(1):9-45."
AphiaID:348787,Anchicaligus nautili,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Anchicaligus | Anchicaligus nautili,adult,ectoparasitic,AphiaID:AphiaID:348787,Nautilus pompilius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Anchicaligus  |  Anchicaligus nautili,"Ho, J.S. (1980). Anchicaligus nautili (Willey), a caligid copepod parasitic on Nautilus in Palau, with discussion of Caligulina Heegaard, 1972. Publications of the Seto Marine Biological Laboratory 25(1-4):157-165, figs. 1-4. (ii-1980)"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna noae,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. & J.H. Stock. (1965). Three new species of Anthessius (Copepoda, Cyclopoida, Myicolidae) associated with Tridacna from the Red Sea and Madagascar. <em>Bulletin of the Sea Fisheries Research Station Israel.</em> 40 (= Rep. Israel South Red Sea"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Acanthaster planci,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. & J.H. Stock. (1965). Three new species of Anthessius (Copepoda, Cyclopoida, Myicolidae) associated with Tridacna from the Red Sea and Madagascar. <em>Bulletin of the Sea Fisheries Research Station Israel.</em> 40 (= Rep. Israel South Red Sea"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Acanthaster planci,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1986). Synopsis of copepods associated with asteroid echinoderms, including new species from the Moluccas. Journal of Natural History 20(4):981-1020, figs. 1-14, tabs. 1-3."
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Stylissa carteri,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. & J.H. Stock. (1965). Three new species of Anthessius (Copepoda, Cyclopoida, Myicolidae) associated with Tridacna from the Red Sea and Madagascar. <em>Bulletin of the Sea Fisheries Research Station Israel.</em> 40 (= Rep. Israel South Red Sea"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna gigas,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1972). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) at Eniwetok Atoll. Proceedings of the Biological Society of Washington 84(42):345-358, figs. 1-32. (29-ii-1972)"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna maxima,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1972). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) at Eniwetok Atoll. Proceedings of the Biological Society of Washington 84(42):345-358, figs. 1-32. (29-ii-1972)"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1972). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) at Eniwetok Atoll. Proceedings of the Biological Society of Washington 84(42):345-358, figs. 1-32. (29-ii-1972)"
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1973). Cyclopoid copepods associated with marine bivalve mollusks in New Caledonia. Cahiers de l'Office de la Recherche Scientifique et Technique Outre-Mer (ORSTOM), Série Océanographie 11(1):3-25, figs. 1-95."
AphiaID:348832,Anthessius alatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius alatus,adult,ectoparasitic,AphiaID:AphiaID:348832,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius alatus,"Humes, A.G. (1976). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) in the Moluccas. Proceedings of the Biological Society of Washington 89(43):491-508, figs. 1-51. (12-x-1976)"
AphiaID:348833,Anthessius amicalis,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius amicalis,adult,ectoparasitic,AphiaID:AphiaID:348833,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius amicalis,"Humes, A.G. & J.H. Stock. (1965). Three new species of Anthessius (Copepoda, Cyclopoida, Myicolidae) associated with Tridacna from the Red Sea and Madagascar. <em>Bulletin of the Sea Fisheries Research Station Israel.</em> 40 (= Rep. Israel South Red Sea"
AphiaID:348833,Anthessius amicalis,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius amicalis,adult,ectoparasitic,AphiaID:AphiaID:348833,Tridacna maxima,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius amicalis,"Humes, A.G. & J.H. Stock. (1965). Three new species of Anthessius (Copepoda, Cyclopoida, Myicolidae) associated with Tridacna from the Red Sea and Madagascar. <em>Bulletin of the Sea Fisheries Research Station Israel.</em> 40 (= Rep. Israel South Red Sea"
AphiaID:348833,Anthessius amicalis,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius amicalis,adult,ectoparasitic,AphiaID:AphiaID:348833,Hippopus hippopus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius amicalis,"Humes, A.G. (1972). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) at Eniwetok Atoll. Proceedings of the Biological Society of Washington 84(42):345-358, figs. 1-32. (29-ii-1972)"
AphiaID:348833,Anthessius amicalis,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius amicalis,adult,ectoparasitic,AphiaID:AphiaID:348833,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius amicalis,"Humes, A.G. (1972). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) at Eniwetok Atoll. Proceedings of the Biological Society of Washington 84(42):345-358, figs. 1-32. (29-ii-1972)"
AphiaID:348833,Anthessius amicalis,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius amicalis,adult,ectoparasitic,AphiaID:AphiaID:348833,Tridacna squamosa,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius amicalis,"Humes, A.G. (1973). Cyclopoid copepods associated with marine bivalve mollusks in New Caledonia. Cahiers de l'Office de la Recherche Scientifique et Technique Outre-Mer (ORSTOM), Série Océanographie 11(1):3-25, figs. 1-95."
AphiaID:348838,Anthessius discipedatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius discipedatus,adult,ectoparasitic,AphiaID:AphiaID:348838,Hippopus hippopus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius discipedatus,"Humes, A.G. (1976). Cyclopoid copepods associated with Tridacnidae (Mollusca, Bivalvia) in the Moluccas. Proceedings of the Biological Society of Washington 89(43):491-508, figs. 1-51. (12-x-1976)"
AphiaID:348839,Anthessius distensus,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius distensus,adult,ectoparasitic,AphiaID:AphiaID:348839,Pteria penguin,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius distensus,"Humes, A.G. & J.S. Ho. (1965). New species of the genus Anthessius (Copepoda, Cyclopoida) associated with mollusks in Madagascar. <em>Cahiers de l'Office de la Recherche Scientifique et Technique Outre-Mer (ORSTOM), Série Océanographie.</em> 3(2):78-113,"
AphiaID:348841,Anthessius fitchi,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius fitchi,adult,ectoparasitic,AphiaID:AphiaID:348841,Chaceia ovoidea,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius fitchi,"Austin, W.C. (1985). An annotated checklist of marine invertebrates in the cold temperate northeast Pacific. <em>Khoyatan Marine Laboratory, Cowichan Bay, British Columbia, 682 pp.</em> 3:505-546. [Copepoda]."
AphiaID:348841,Anthessius fitchi,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius fitchi,adult,ectoparasitic,AphiaID:AphiaID:348841,Chaceia ovoidea,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius fitchi,"Illg, P.L. (1960). Marine copepods of the genus Anthessius from the northeastern Pacific Ocean. Pacific Science 14(4):337-372, figs. 1-125. (12-x-1960)."
AphiaID:348846,Anthessius lophiomi,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius lophiomi,adult,ectoparasitic,AphiaID:AphiaID:348846,Lophiomus setigerus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius lophiomi,"Avdeev, G.V. & V.N. Kazachenko. (1986). Parasitic copepods from fishes of the genus Lophiomus Gill in the Pacific. Crustaceana, Leiden 50(1):53-67, figs. 1-61. (i.1986)"
AphiaID:348848,Anthessius nortoni,Animalia | Arthropoda | Copepoda | Cyclopoida | Anthessiidae | Anthessius | Anthessius nortoni,adult,ectoparasitic,AphiaID:AphiaID:348848,Megathura crenulata,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Anthessiidae  |  Anthessius  |  Anthessius nortoni,"Humes, A.G. (1981). Anthessius nortoni Illg, 1960 (Copepoda, Cyclopoida) from California. Crustaceana, Leiden 41(1):95-96, fig. 1. (10-viii-1981)"
