"","AphiaID_host","Scientificname_host","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"3783",412353,"Pagurus geminus",412353,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=412353","Pagurus geminus","McLaughlin, 1976","junior subjective synonym",NA,220,"Species",366687,"Pagurus filholi","(De Man, 1887)",106854,"Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","DecaNet eds. (2024). DecaNet. Pagurus geminus McLaughlin, 1976. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=412353 on 2024-05-18","urn:lsid:marinespecies.org:taxname:412353",1,0,0,0,0,"exact","2022-07-26T13:09:53.407Z"
"3784",214608,"Polyplectana kefersteinii",214608,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=214608","Polyplectana kefersteinii","(Selenka, 1867)","accepted",NA,220,"Species",214608,"Polyplectana kefersteinii","(Selenka, 1867)",206788,"Animalia","Echinodermata","Holothuroidea","Apodida","Synaptidae","Polyplectana","WoRMS (2024). Polyplectana kefersteinii (Selenka, 1867). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=214608 on 2024-05-18","urn:lsid:marinespecies.org:taxname:214608",1,0,0,0,NA,"exact","2010-10-14T14:30:08.307Z"
"3785",250558,"Didemnum moseleyi",250558,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=250558","Didemnum moseleyi","(Herdman, 1886)","accepted",NA,220,"Species",250558,"Didemnum moseleyi","(Herdman, 1886)",103456,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Didemnum moseleyi (Herdman, 1886). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=250558 on 2024-05-18","urn:lsid:marinespecies.org:taxname:250558",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"3786",241343,"Luidia quinaria",241343,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=241343","Luidia quinaria","von Martens, 1865","accepted",NA,220,"Species",241343,"Luidia quinaria","von Martens, 1865",123260,"Animalia","Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia","Mah, C.L. (2024). World Asteroidea Database. Luidia quinaria von Martens, 1865. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=241343 on 2024-05-18","urn:lsid:marinespecies.org:taxname:241343",1,0,0,0,0,"exact","2009-01-11T20:59:00.653Z"
"3787",158827,"Paralichthys squamilentus",158827,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=158827","Paralichthys squamilentus","Jordan & Gilbert, 1882","accepted",NA,220,"Species",158827,"Paralichthys squamilentus","Jordan & Gilbert, 1882",158823,"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys","Froese, R. and D. Pauly. Editors. (2024). FishBase. Paralichthys squamilentus Jordan & Gilbert, 1882. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158827 on 2024-05-18","urn:lsid:marinespecies.org:taxname:158827",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3788",159166,"Citharichthys spilopterus",159166,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159166","Citharichthys spilopterus","Günther, 1862","accepted",NA,220,"Species",159166,"Citharichthys spilopterus","Günther, 1862",158786,"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Froese, R. and D. Pauly. Editors. (2024). FishBase. Citharichthys spilopterus Günther, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159166 on 2024-05-18","urn:lsid:marinespecies.org:taxname:159166",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3789",272286,"Engraulis mordax",272286,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272286","Engraulis mordax","Girard, 1854","accepted",NA,220,"Species",272286,"Engraulis mordax","Girard, 1854",125724,"Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Engraulis mordax Girard, 1854. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272286 on 2024-05-18","urn:lsid:marinespecies.org:taxname:272286",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3790",305635,"Symphurus atricauda",305635,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=305635","Symphurus atricauda","(Jordan & Gilbert, 1880)","accepted",NA,220,"Species",305635,"Symphurus atricauda","(Jordan & Gilbert, 1880)",126113,"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Symphurus atricauda (Jordan & Gilbert, 1880). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=305635 on 2024-05-18","urn:lsid:marinespecies.org:taxname:305635",1,0,0,0,NA,"exact","2021-08-05T09:55:15.703Z"
"3791",316169,"Alutera schoepfii",316169,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=316169","Alutera schoepfii","(Walbaum, 1792)","unaccepted",NA,220,"Species",159490,"Aluterus schoepfii","(Walbaum, 1792)",295965,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Alutera","Froese, R. and D. Pauly. Editors. (2024). FishBase. Alutera schoepfii (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=316169 on 2024-05-18","urn:lsid:marinespecies.org:taxname:316169",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"3792",158933,"Lagocephalus laevigatus",158933,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=158933","Lagocephalus laevigatus","(Linnaeus, 1766)","accepted",NA,220,"Species",158933,"Lagocephalus laevigatus","(Linnaeus, 1766)",126240,"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lagocephalus laevigatus (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158933 on 2024-05-18","urn:lsid:marinespecies.org:taxname:158933",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3793",219263,"Cirripectes quagga",219263,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219263","Cirripectes quagga","(Fowler & Ball, 1924)","accepted",NA,220,"Species",219263,"Cirripectes quagga","(Fowler & Ball, 1924)",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes quagga (Fowler & Ball, 1924). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219263 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219263",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3794",219141,"Bembrops caudimacula",219141,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219141","Bembrops caudimacula","Steindachner, 1876","accepted",NA,220,"Species",219141,"Bembrops caudimacula","Steindachner, 1876",159841,"Animalia","Chordata","Teleostei","Perciformes","Bembropidae","Bembrops","Froese, R. and D. Pauly. Editors. (2024). FishBase. Bembrops caudimacula Steindachner, 1876. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219141 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219141",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3795",219258,"Cirripectes perustus",219258,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219258","Cirripectes perustus","Smith, 1959","accepted",NA,220,"Species",219258,"Cirripectes perustus","Smith, 1959",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes perustus Smith, 1959. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219258 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219258",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3796",278432,"Takifugu xanthopterus",278432,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=278432","Takifugu xanthopterus","(Temminck & Schlegel, 1850)","accepted",NA,220,"Species",278432,"Takifugu xanthopterus","(Temminck & Schlegel, 1850)",205726,"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu","Froese, R. and D. Pauly. Editors. (2024). FishBase. Takifugu xanthopterus (Temminck & Schlegel, 1850). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278432 on 2024-05-18","urn:lsid:marinespecies.org:taxname:278432",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3797",219261,"Cirripectes auritus",219261,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219261","Cirripectes auritus","Carlson, 1981","accepted",NA,220,"Species",219261,"Cirripectes auritus","Carlson, 1981",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes auritus Carlson, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219261 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219261",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3798",219257,"Cirripectes filamentosus",219257,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219257","Cirripectes filamentosus","(Alleyne & MacLeay, 1877)","accepted",NA,220,"Species",219257,"Cirripectes filamentosus","(Alleyne & MacLeay, 1877)",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes filamentosus (Alleyne & MacLeay, 1877). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219257 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219257",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3799",219259,"Cirripectes variolosus",219259,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219259","Cirripectes variolosus","(Valenciennes, 1836)","accepted",NA,220,"Species",219259,"Cirripectes variolosus","(Valenciennes, 1836)",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes variolosus (Valenciennes, 1836). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219259 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219259",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3800",219265,"Cirripectes stigmaticus",219265,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219265","Cirripectes stigmaticus","Strasburg & Schultz, 1953","accepted",NA,220,"Species",219265,"Cirripectes stigmaticus","Strasburg & Schultz, 1953",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes stigmaticus Strasburg & Schultz, 1953. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219265 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219265",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3801",275267,"Lagocephalus gloveri",275267,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=275267","Lagocephalus gloveri","Abe & Tabeta, 1983","accepted",NA,220,"Species",275267,"Lagocephalus gloveri","Abe & Tabeta, 1983",126240,"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lagocephalus gloveri Abe & Tabeta, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=275267 on 2024-05-18","urn:lsid:marinespecies.org:taxname:275267",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3802",127415,"Lagocephalus spadiceus",127415,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127415","Lagocephalus spadiceus","(Richardson, 1845)","accepted",NA,220,"Species",127415,"Lagocephalus spadiceus","(Richardson, 1845)",126240,"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lagocephalus spadiceus (Richardson, 1845). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127415 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127415",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3803",218110,"Scorpaenopsis diabolus",218110,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218110","Scorpaenopsis diabolus","(Cuvier, 1829)","accepted",NA,220,"Species",218110,"Scorpaenopsis diabolus","(Cuvier, 1829)",204563,"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Scorpaenopsis diabolus (Cuvier, 1829). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218110 on 2024-05-18","urn:lsid:marinespecies.org:taxname:218110",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3804",219905,"Ostracion meleagris",219905,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219905","Ostracion meleagris","Shaw, 1796","accepted",NA,220,"Species",219905,"Ostracion meleagris","Shaw, 1796",206484,"Animalia","Chordata","Teleostei","Tetraodontiformes","Ostraciidae","Ostracion","Froese, R. and D. Pauly. Editors. (2024). FishBase. Ostracion meleagris Shaw, 1796. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219905 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219905",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3805",276716,"Cirripectes alboapicalis",276716,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=276716","Cirripectes alboapicalis","(Ogilby, 1899)","accepted",NA,220,"Species",276716,"Cirripectes alboapicalis","(Ogilby, 1899)",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes alboapicalis (Ogilby, 1899). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276716 on 2024-05-18","urn:lsid:marinespecies.org:taxname:276716",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3806",159490,"Aluterus schoepfii",159490,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159490","Aluterus schoepfii","(Walbaum, 1792)","accepted",NA,220,"Species",159490,"Aluterus schoepfii","(Walbaum, 1792)",126235,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Aluterus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Aluterus schoepfii (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159490 on 2024-05-18","urn:lsid:marinespecies.org:taxname:159490",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3807",219904,"Lactoria cornuta",219904,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219904","Lactoria cornuta","(Linnaeus, 1758)","accepted",NA,220,"Species",219904,"Lactoria cornuta","(Linnaeus, 1758)",205260,"Animalia","Chordata","Teleostei","Tetraodontiformes","Ostraciidae","Lactoria","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lactoria cornuta (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219904 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219904",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3808",219286,"Exallias brevis",219286,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219286","Exallias brevis","(Kner, 1868)","accepted",NA,220,"Species",219286,"Exallias brevis","(Kner, 1868)",206670,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Exallias","Froese, R. and D. Pauly. Editors. (2024). FishBase. Exallias brevis (Kner, 1868). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219286 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219286",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3809",213654,"Platycephalus crocodilus",213654,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=213654","Platycephalus crocodilus","Tilesius, 1814","unaccepted",NA,220,"Species",398453,"Cociella crocodilus","(Cuvier, 1829)",126166,"Animalia","Chordata","Teleostei","Perciformes","Platycephalidae","Platycephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Platycephalus crocodilus Tilesius, 1814. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=213654 on 2024-05-18","urn:lsid:marinespecies.org:taxname:213654",1,1,0,0,NA,"exact","2013-01-08T10:48:02.203Z"
"3810",219255,"Cirripectes fuscoguttatus",219255,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219255","Cirripectes fuscoguttatus","Strasburg & Schultz, 1953","accepted",NA,220,"Species",219255,"Cirripectes fuscoguttatus","Strasburg & Schultz, 1953",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes fuscoguttatus Strasburg & Schultz, 1953. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219255 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219255",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3811",276718,"Cirripectes chelomatus",276718,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=276718","Cirripectes chelomatus","Williams & Maugé, 1984","accepted",NA,220,"Species",276718,"Cirripectes chelomatus","Williams & Maugé, 1984",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes chelomatus Williams & Maugé, 1984. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276718 on 2024-05-18","urn:lsid:marinespecies.org:taxname:276718",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3812",219262,"Cirripectes polyzona",219262,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219262","Cirripectes polyzona","(Bleeker, 1868)","accepted",NA,220,"Species",219262,"Cirripectes polyzona","(Bleeker, 1868)",203854,"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cirripectes polyzona (Bleeker, 1868). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219262 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219262",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3813",218079,"Pterois russelli",218079,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218079","Pterois russelli","Bennett, 1831","unaccepted","misspelling",220,"Species",218082,"Pterois russelii","Bennett, 1831",204051,"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pterois russelli Bennett, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218079 on 2024-05-18","urn:lsid:marinespecies.org:taxname:218079",1,0,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"3814",218081,"Pterois antennata",218081,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218081","Pterois antennata","(Bloch, 1787)","accepted",NA,220,"Species",218081,"Pterois antennata","(Bloch, 1787)",204051,"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pterois antennata (Bloch, 1787). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218081 on 2024-05-18","urn:lsid:marinespecies.org:taxname:218081",1,0,0,0,NA,"exact","2009-06-16T07:05:49.343Z"
"3815",217665,"Saurida longimanus",217665,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217665","Saurida longimanus","Norman, 1939","accepted",NA,220,"Species",217665,"Saurida longimanus","Norman, 1939",125685,"Animalia","Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Froese, R. and D. Pauly. Editors. (2024). FishBase. Saurida longimanus Norman, 1939. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217665 on 2024-05-18","urn:lsid:marinespecies.org:taxname:217665",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3816",274801,"Sebastes hubbsi",274801,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=274801","Sebastes hubbsi","(Matsubara, 1937)","accepted",NA,220,"Species",274801,"Sebastes hubbsi","(Matsubara, 1937)",126175,"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Sebastes hubbsi (Matsubara, 1937). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=274801 on 2024-05-18","urn:lsid:marinespecies.org:taxname:274801",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3817",279601,"Anacanthus barbatus",279601,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=279601","Anacanthus barbatus","Gray, 1830","accepted",NA,220,"Species",279601,"Anacanthus barbatus","Gray, 1830",268301,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Anacanthus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Anacanthus barbatus Gray, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=279601 on 2024-05-18","urn:lsid:marinespecies.org:taxname:279601",1,1,0,0,NA,"exact","2017-07-20T07:00:16.353Z"
"3818",220058,"Cantherhines pardalis",220058,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220058","Cantherhines pardalis","(Rüppell, 1837)","accepted",NA,220,"Species",220058,"Cantherhines pardalis","(Rüppell, 1837)",159492,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cantherhines pardalis (Rüppell, 1837). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220058 on 2024-05-18","urn:lsid:marinespecies.org:taxname:220058",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3819",280027,"Cantheschenia longipinnis",280027,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=280027","Cantheschenia longipinnis","(Fraser-Brunner, 1941)","accepted",NA,220,"Species",280027,"Cantheschenia longipinnis","(Fraser-Brunner, 1941)",268643,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantheschenia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cantheschenia longipinnis (Fraser-Brunner, 1941). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280027 on 2024-05-18","urn:lsid:marinespecies.org:taxname:280027",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3820",280028,"Caprichthys gymnura",280028,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=280028","Caprichthys gymnura","McCulloch & Waite, 1915","accepted",NA,220,"Species",280028,"Caprichthys gymnura","McCulloch & Waite, 1915",268647,"Animalia","Chordata","Teleostei","Tetraodontiformes","Aracanidae","Caprichthys","Froese, R. and D. Pauly. Editors. (2024). FishBase. Caprichthys gymnura McCulloch & Waite, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280028 on 2024-05-18","urn:lsid:marinespecies.org:taxname:280028",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3821",220060,"Meuschenia freycineti",220060,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220060","Meuschenia freycineti","(Quoy & Gaimard, 1824)","accepted",NA,220,"Species",220060,"Meuschenia freycineti","(Quoy & Gaimard, 1824)",204707,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Meuschenia freycineti (Quoy & Gaimard, 1824). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220060 on 2024-05-18","urn:lsid:marinespecies.org:taxname:220060",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3822",277612,"Meuschenia galii",277612,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277612","Meuschenia galii","(Waite, 1905)","accepted",NA,220,"Species",277612,"Meuschenia galii","(Waite, 1905)",204707,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Meuschenia galii (Waite, 1905). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277612 on 2024-05-18","urn:lsid:marinespecies.org:taxname:277612",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3823",277613,"Meuschenia hippocrepis",277613,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277613","Meuschenia hippocrepis","(Quoy & Gaimard, 1824)","accepted",NA,220,"Species",277613,"Meuschenia hippocrepis","(Quoy & Gaimard, 1824)",204707,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Meuschenia hippocrepis (Quoy & Gaimard, 1824). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277613 on 2024-05-18","urn:lsid:marinespecies.org:taxname:277613",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3824",277615,"Meuschenia trachylepis",277615,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277615","Meuschenia trachylepis","(Günther, 1870)","accepted",NA,220,"Species",277615,"Meuschenia trachylepis","(Günther, 1870)",204707,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Meuschenia trachylepis (Günther, 1870). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277615 on 2024-05-18","urn:lsid:marinespecies.org:taxname:277615",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"3825",220065,"Paraluteres prionurus",220065,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220065","Paraluteres prionurus","(Bleeker, 1851)","accepted",NA,220,"Species",220065,"Paraluteres prionurus","(Bleeker, 1851)",205094,"Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Paraluteres","Froese, R. and D. Pauly. Editors. (2024). FishBase. Paraluteres prionurus (Bleeker, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220065 on 2024-05-18","urn:lsid:marinespecies.org:taxname:220065",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
