"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_ciation"
"661",348372,"Acanthochondria rectangularis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria rectangularis","adult","ectoparasitic",254393,"Parophrys vetulus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Parophrys | Parophrys vetulus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"662",348372,"Acanthochondria rectangularis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria rectangularis","adult","ectoparasitic",282290,"Pleuronichthys coenosus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Pleuronichthys | Pleuronichthys coenosus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"663",348372,"Acanthochondria rectangularis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria rectangularis","adult","ectoparasitic",305790,"Parophrys vetulus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Parophrys | Parophrys vetulus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"664",348373,"Acanthochondria shawi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria shawi","adult","ectoparasitic",127046,"Sillago sihama","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sillaginidae | Sillago | Sillago sihama",NA,NA,NA,"Yü, S.C. (1935). Studies on the parasitic copepods of China belonging to the family Chondracanthidae. Bulletin of the Fan Memorial Institute of Biology, Zoology 6:1-16, pls. 1-4.",NA
"665",348373,"Acanthochondria shawi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria shawi","adult","ectoparasitic",275816,"Paralichthys olivaceus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys olivaceus",NA,NA,NA,"Kim, I.H. (2014). Arthropoda, Maxillopoda, Copepoda, Cyclopoida : Fish-Parasitic Cyclopoid Copepods. <em>Invertebrate Fauna of Korea, National Institute of Biological Resources, Ministry of Environment(Korea).</em> 21(37):226 pp.",NA
"666",348374,"Acanthochondria sicyasis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sicyasis","adult","ectoparasitic",282773,"Sicyases sanguineus","Animalia | Chordata | Teleostei | Gobiesociformes | Gobiesocidae | Sicyases | Sicyases sanguineus",NA,NA,NA,"Villalba S., C. & J. Fernández Bargiela. (1985). Contribución al conocimiento de la familia Chondracanthidae en Chile (Copepoda: Poecilostomatoida). Contribution to the knowledge of the family Chondracanthidae in Chile (Copepoda: Poecilostomatoida). <em>G",NA
"667",348374,"Acanthochondria sicyasis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sicyasis","adult","ectoparasitic",282773,"Sicyases sanguineus","Animalia | Chordata | Teleostei | Gobiesociformes | Gobiesocidae | Sicyases | Sicyases sanguineus",NA,NA,NA,"Krøyer, H. (1863-64). Bidrag til Kundskab om Snyltekrebsene. <em>Naturhistorisk Tidsskrift Ser. III.</em> 2(1/2): 75-320, pls. 1-9 [1863]; 2(3): 321-426, pls. 10-18 [1864].",NA
"668",348374,"Acanthochondria sicyasis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sicyasis","adult","ectoparasitic",279830,"Auchenionchus variolosus","Animalia | Chordata | Teleostei | Blenniiformes | Labrisomidae | Auchenionchus | Auchenionchus variolosus",NA,NA,NA,"Villalba S., C. & J. Fernández Bargiela. (1985). Contribución al conocimiento de la familia Chondracanthidae en Chile (Copepoda: Poecilostomatoida). Contribution to the knowledge of the family Chondracanthidae in Chile (Copepoda: Poecilostomatoida). <em>G",NA
"669",348374,"Acanthochondria sicyasis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sicyasis","adult","ectoparasitic",275673,"Gobiesox marmoratus","Animalia | Chordata | Teleostei | Gobiesociformes | Gobiesocidae | Gobiesox | Gobiesox marmoratus",NA,NA,NA,"Munoz, G. (2014). Parasites communities in the clingfish Gobiesox marmoratus from central Chile. Acta Parasitologica. 59(1):108-114. Mar 2014",NA
"670",348375,"Acanthochondria sixteni","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sixteni","adult","ectoparasitic",217838,"Lophiomus setigerus","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophiomus | Lophiomus setigerus",NA,NA,NA,"Poly, W.J. & C.L. Mah. 2002. New host and distribution records for parasitic copepods in the northeast Pacific Ocean with a discussion of taxonomy of the genus Acanthochondria. Bulletin of Marine Science 69 (3): 1121-1127. (2001)",NA
"671",348375,"Acanthochondria sixteni","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sixteni","adult","ectoparasitic",217838,"Lophiomus setigerus","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophiomus | Lophiomus setigerus",NA,NA,NA,"Ho, J.S. & I.H. Kim. (1995). Chondracanthid copepods (Poecilostomatoida) parasitic on fishes of the Sea of Japan. Reports of the Sado Marine Biological Station, Niigata University 25:31-44.  (iii.1995)",NA
"672",348375,"Acanthochondria sixteni","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria sixteni","adult","ectoparasitic",275816,"Paralichthys olivaceus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys olivaceus",NA,NA,NA,"Wilson, C.B. (1922). Parasitic copepods from Japan, including five new species. Arkiv för Zoologi 14(10):1-17, pls. 1-4. (11-i-1922)",NA
"673",348378,"Acanthochondria spirigera","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria spirigera","adult","ectoparasitic",217838,"Lophiomus setigerus","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophiomus | Lophiomus setigerus",NA,NA,NA,"Avdeev, G.V. & V.N. Kazachenko. (1986). Parasitic copepods from fishes of the genus Lophiomus Gill in the Pacific. Crustaceana, Leiden 50(1):53-67, figs. 1-61. (i.1986)",NA
"674",348378,"Acanthochondria spirigera","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria spirigera","adult","ectoparasitic",217838,"Lophiomus setigerus","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophiomus | Lophiomus setigerus",NA,NA,NA,"Shiino, S.M. (1955). Copepods parasitic on Japanese fishes. 9. Family Chondracanthidae, subfamily Chondracanthinae. Report of the Faculty of Fisheries, Prefectural University of Mie 2(1):70-111, figs. 1-24. (30-x-1955)",NA
"675",348378,"Acanthochondria spirigera","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria spirigera","adult","ectoparasitic",217838,"Lophiomus setigerus","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophiomus | Lophiomus setigerus",NA,NA,NA,"Poly, W.J. & C.L. Mah. 2002. New host and distribution records for parasitic copepods in the northeast Pacific Ocean with a discussion of taxonomy of the genus Acanthochondria. Bulletin of Marine Science 69 (3): 1121-1127. (2001)",NA
"676",348380,"Acanthochondria tchangi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria tchangi","adult","ectoparasitic",127234,"Platycephalus indicus","Animalia | Chordata | Teleostei | Perciformes | Platycephalidae | Platycephalus | Platycephalus indicus",NA,NA,NA,"Yü, S.C. (1935). Studies on the parasitic copepods of China belonging to the family Chondracanthidae. Bulletin of the Fan Memorial Institute of Biology, Zoology 6:1-16, pls. 1-4.",NA
"677",348380,"Acanthochondria tchangi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria tchangi","adult","ectoparasitic",127234,"Platycephalus indicus","Animalia | Chordata | Teleostei | Perciformes | Platycephalidae | Platycephalus | Platycephalus indicus",NA,NA,NA,"Ho, J.S. (1973). Chondracanthid copepods parasitic on platycephalid fishes of Australia, with discussion of known species occurring on flatheads. Parasitology, Cambridge 67:123-131, figs. 1-4.",NA
"678",348380,"Acanthochondria tchangi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria tchangi","adult","ectoparasitic",279475,"Acanthogobius flavimanus","Animalia | Chordata | Teleostei | Gobiiformes | Gobiidae | Acanthogobius | Acanthogobius flavimanus",NA,NA,NA,"Kim, I.H. (2014). Arthropoda, Maxillopoda, Copepoda, Cyclopoida : Fish-Parasitic Cyclopoid Copepods. <em>Invertebrate Fauna of Korea, National Institute of Biological Resources, Ministry of Environment(Korea).</em> 21(37):226 pp.",NA
"679",348380,"Acanthochondria tchangi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria tchangi","adult","ectoparasitic",279476,"Acanthogobius hasta","Animalia | Chordata | Teleostei | Gobiiformes | Gobiidae | Acanthogobius | Acanthogobius hasta",NA,NA,NA,"Kim, I.H. (2014). Arthropoda, Maxillopoda, Copepoda, Cyclopoida : Fish-Parasitic Cyclopoid Copepods. <em>Invertebrate Fauna of Korea, National Institute of Biological Resources, Ministry of Environment(Korea).</em> 21(37):226 pp.",NA
"680",348382,"Acanthochondria uranoscopi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria uranoscopi","adult","ectoparasitic",274040,"Uranoscopus japonicus","Animalia | Chordata | Teleostei | Perciformes | Uranoscopidae | Uranoscopus | Uranoscopus japonicus",NA,NA,NA,"Ho, J.S. & I.H. Kim. (1995). Chondracanthid copepods (Poecilostomatoida) parasitic on fishes of the Sea of Japan. Reports of the Sado Marine Biological Station, Niigata University 25:31-44.  (iii.1995)",NA
"681",348382,"Acanthochondria uranoscopi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria uranoscopi","adult","ectoparasitic",274040,"Uranoscopus japonicus","Animalia | Chordata | Teleostei | Perciformes | Uranoscopidae | Uranoscopus | Uranoscopus japonicus",NA,NA,NA,"Ho, J.S. & I.H. Kim. (1995). Acanthochondria (Copepoda: Chondracanthidae) parasitic on fishes of Sado Island in the Sea of Japan, with a preliminary review of the genus. Reports of the Sado Marine Biological Station, Niigata University 25:45-67. (iii.1995",NA
"682",348383,"Acanthochondria vancouverensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria vancouverensis","adult","ectoparasitic",367729,"Scorpaenichthys marmoratus","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Scorpaenichthys | Scorpaenichthys marmoratus",NA,NA,NA,"Kabata, Z. (1984). A contribution to the knowledge of Chondracanthidae (Copepoda: Poecilostomatoida) parasitic on fishes of British Columbia. Canadian Journal of Zoology 62(9):1703-1713, figs. 1-67. (ix-1984, French summary.)",NA
"683",348383,"Acanthochondria vancouverensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria vancouverensis","adult","ectoparasitic",367729,"Scorpaenichthys marmoratus","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Scorpaenichthys | Scorpaenichthys marmoratus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"684",348385,"Acanthochondria yui","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria yui","adult","ectoparasitic",279475,"Acanthogobius flavimanus","Animalia | Chordata | Teleostei | Gobiiformes | Gobiidae | Acanthogobius | Acanthogobius flavimanus",NA,NA,NA,"Shiino, S.M. (1964). On two new species of the genus Acanthochondria Oakley (Crustacea Copepoda) found in Japan. Zoologische Mededelingen, Leiden 39:30-36, figs. 1-3. (17-i-1964)",NA
"685",348385,"Acanthochondria yui","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria yui","adult","ectoparasitic",279475,"Acanthogobius flavimanus","Animalia | Chordata | Teleostei | Gobiiformes | Gobiidae | Acanthogobius | Acanthogobius flavimanus",NA,NA,NA,"Izawa, K. (1986). On the development of parasitic Copepoda. IV. Ten species of poecilostome cyclopoids, belonging to Taeniacanthidae, Tegobomolochidae, Lichomolgidae, Philoblennidae, Myicolidae, and Chondracanthidae. Publications of the Seto Marine Biolog",NA
"686",349146,"Auchenochondria lobosa","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Auchenochondria | Auchenochondria lobosa","adult","ectoparasitic",275809,"Paralichthys californicus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,NA,NA,"Dojiri, M. & P.S. Perkins. (1979). A new genus of cyclopoid copepod (Chondracanthidae) parasitic on halibut from California inshore waters. Journal of Parasitology 65(5):794-803, figs. 1-40.",NA
"687",349146,"Auchenochondria lobosa","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Auchenochondria | Auchenochondria lobosa","adult","ectoparasitic",275809,"Paralichthys californicus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,NA,NA,"Ostergaard, P. (2003). Catalogue of genera and species of the family Chondracanthidae Milne Edwards, 1840 (Copepoda: Poecilostomatoida) with notes on morphology. Systematic Parasitology 55(2): 135-150",NA
"688",348900,"Apodochondria medusae","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Apodochondria | Apodochondria medusae","adult","ectoparasitic",281715,"Neosebastes pandus","Animalia | Chordata | Teleostei | Perciformes | Neosebastidae | Neosebastes | Neosebastes pandus",NA,NA,NA,"Ho, J.S. & M. Dojiri. (1988). Copepods of the family Chondracanthidae parasitic on Australian marine fishes. Australian Journal of Zoology 36(3):273-291, figs. 1-80.",NA
"689",348900,"Apodochondria medusae","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Apodochondria | Apodochondria medusae","adult","ectoparasitic",281715,"Neosebastes pandus","Animalia | Chordata | Teleostei | Perciformes | Neosebastidae | Neosebastes | Neosebastes pandus",NA,NA,NA,"Ostergaard, P. (2003). Catalogue of genera and species of the family Chondracanthidae Milne Edwards, 1840 (Copepoda: Poecilostomatoida) with notes on morphology. Systematic Parasitology 55(2): 135-150",NA
"690",349210,"Bobkabata kabatabobbus","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bobkabata | Bobkabata kabatabobbus","adult","ectoparasitic",127237,"Cottunculus thomsonii","Animalia | Chordata | Teleostei | Perciformes | Psychrolutidae | Cottunculus | Cottunculus thomsonii",NA,NA,NA,"Hogans, W.E. & G.W. Benz. (1990). A new family of parasitic copepods, the Lernaeosoleidae (Poecilostomatoida), from demersal fishes in the northwest Atlantic, with a description of Bobkabata kabatabobbus n. gen., n. sp. and a redescription of Lernaeosolea",NA
"691",349210,"Bobkabata kabatabobbus","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bobkabata | Bobkabata kabatabobbus","adult","ectoparasitic",127237,"Cottunculus thomsonii","Animalia | Chordata | Teleostei | Perciformes | Psychrolutidae | Cottunculus | Cottunculus thomsonii",NA,NA,NA,"Klimpel, S., A. Seehagen, H.W. Palm & H. Rosenthal. (2001). Deep-water Metazoan Fish Parasites of the World. Logos Verlag, Berlin. ISBN 3-89722-681-2. 1316 pp.",NA
"692",349210,"Bobkabata kabatabobbus","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bobkabata | Bobkabata kabatabobbus","adult","ectoparasitic",254406,"Malacocottus zonurus","Animalia | Chordata | Teleostei | Perciformes | Psychrolutidae | Malacocottus | Malacocottus zonurus",NA,NA,NA,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425.",NA
"693",349387,"Brachiochondria higanfugu","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Brachiochondria | Brachiochondria higanfugu","adult","ectoparasitic",278422,"Takifugu pardalis","Animalia | Chordata | Teleostei | Tetraodontiformes | Tetraodontidae | Takifugu | Takifugu pardalis",NA,NA,NA,"Yamaguti, S. & T. Yamasu. (1959). Parasitic copepods from fishes of Japan with description of 26 new species and remarks on two known species. Biological Journal of Okayama University 5(3-4):89-165, pls. 1-14. (ix-1959)",NA
